assignment_id,hit_id,worker_id,start_time,condition,phase,item_order,item_name,response,response_order,originality
66ddb197060e950f60c068e5,66dd0f5d2d96edbedcf4a80b,6682df3fb2e38144feb693f6,2024-09-08T14:33:17.424Z,Absent,Test,4,Shoe,Can use it to hold engagement rings ,6,3.5
66ddb197060e950f60c068e5,66dd0f5d2d96edbedcf4a80b,6682df3fb2e38144feb693f6,2024-09-08T14:33:17.424Z,Absent,Test,4,Shoe,Can use it as a pencil case ,7,3.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,1,Pants,By tying knots in the legs and using them as a windsock,0,3.5
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,1,Pants,Adorn them with ribbons and bows and make them into fancy dress,1,2.8
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,1,Pants,Cut the legs off and stitch them back together to make a long tunnel for a cat toy,2,4.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,1,Pants,Hang them on the wall outside and put nuts in the pockets and make an interesting bird feeder,3,4.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,2,Table,Turn it upside down and you have a pretend boat/bus/car,0,3.2
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,2,Table,Stand on it to make a speech,1,3.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,2,Table,As an elevated dance floor,2,3.5
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,2,Table,A plant stand,3,2.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,2,Table,On its side it makes a good battering ram,4,3.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,2,Table,It can make an excellent doorstop ,5,2.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,2,Table,As a table -top market stall,6,3.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,3,Shoe,Stitch a face on it and make it into a glove puppet,0,3.5
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,3,Shoe,Put it upside down on top of a garden stake to stop you putting your eyes out on the stake,1,3.2
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,3,Shoe,Untie the laces and you have an instant torniquet for emergencies,2,3.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,3,Shoe,Fill it with straw and you have a perfect bed for a mouse or small kitten,3,3.8
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Practice,3,Shoe,Cat toy,4,3.0
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Test,4,Tire,"As a piece of gym equipment to lift, jump over, roll, etc.",0,3.5
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Test,4,Tire,To use as a bumper on the side of a boat,1,3.5
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Test,4,Tire,to use as a float in the water,2,3.2
66ddb5879926fa11a337b0e4,66dd0f5d2d96edbedcf4a80b,62e96a0fedf3eba36804ff8f,2024-09-08T14:34:45.487Z,Absent,Test,4,Tire,Paint the edges and make a dramatic artistic work by rolling the tyre around,3,3.2
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Practice,1,Shoe,Door stop,0,2.0
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Practice,1,Shoe,Object to play catch with,1,3.0
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Practice,2,Pants,Cut them into shorts,1,2.0
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Practice,2,Pants,Cut into rags for dirty tasks,2,2.0
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Practice,2,Pants,Make pot holders out of them,3,3.0
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Practice,3,Tire,Make a small table by using it as a base,0,2.5
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Practice,3,Tire,Use as a seat outdoors by a campfire,1,2.0
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Test,4,Table,Use it to hang laundry on,0,3.0
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Test,4,Table,Turn it into an art project with wood burning,1,3.5
66ddb3a0366656a2c7d01267,66dd0f5d2d96edbedcf4a80b,66b944d6daadbf9eaf009c9c,2024-09-08T14:30:10.773Z,Generate,Test,4,Table,Cut it up into firewood,2,2.5
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,1,Shoe,change it to a necklace,0,3.0
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,1,Shoe,make it into a pencil case ,1,3.0
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,1,Shoe,use as a storage thing,2,2.0
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,2,Tire,take out metal and use as a wall decoration,0,3.5
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,2,Tire,turn into a water fountain,1,4.0
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,3,Table,turn into a boat,0,3.5
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,3,Table,a large shelf,1,1.7
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,3,Table,make a pet house,2,3.0
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Practice,3,Table,cut legs and make a sofa chair,3,2.5
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Test,4,Bottle,vase,0,2.0
66dda9e746a2f0089caeb4a6,66dd0f5d2d96edbedcf4a80b,5c4338d8a04c050001a0a876,2024-09-08T13:45:20.539Z,Absent,Test,4,Bottle,door handle,1,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,a flag,0,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,a towel,1,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,building a den,2,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,creating a new outfit,3,1.7
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,cutting up and using as cloths,4,2.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,turning into a scarf,5,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,shorts,6,1.8
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,repurposing into a bag,7,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,turning into a skirt,8,2.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,making a dog's coat,9,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,arm warmers,10,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,leg warmers,11,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,1,Pants,insulation for cold beers,12,3.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,to burn for fire,0,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,create a pirate ship and plank,1,4.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,carve a pattern and use as artwork,2,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,a stool,3,1.7
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,attach to wall and hang clothes from it,4,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,create hooks for walls from the legs,5,3.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,2,Table,an art canvas,6,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,slippers,0,2.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,beer can holder,1,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,vase holder,2,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,art installation,3,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,shoe for dogs,4,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,melt soles into a decorative ring,5,4.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,use laces to create a bracelet,6,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,use laces to create a necklace,7,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Practice,3,Shoe,use laces for hair ties,8,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,anchor on a boat,0,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a decorative plant pot,1,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,shaved into small pieces for a play area,2,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a light fitting,3,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a clock face,4,3.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,"a clothes dryer, hanging hangers off the spires",5,3.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a mount for a coffee table,6,3.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a drum,7,2.5
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a unicycle,8,2.0
66ddaa22df2182766be118f6,66dd0f5d2d96edbedcf4a80b,5ab7a4b5a3ba7a0001b40d0e,2024-09-08T13:44:55.877Z,Absent,Test,4,Tire,a sponge to make paintings,9,4.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Used as a boat for ducks,0,4.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Used to keep hands warm,1,3.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Use as a flower pot,2,4.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,1,Shoe,Use as a bed for a kitten,3,4.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Vase,0,2.2
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Urine sample pot for men,1,2.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Microphone,2,2.8
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,2,Bottle,Combine with another bottle and make binoculars,3,3.4
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Arm warmers,0,2.5
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Replace material with tin foil for warming trousers,1,3.2
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Cut to make shorts or underwear,2,2.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Practice,3,Pants,Cut the lower leg section off and change material and use as a sweat band,3,3.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Add rope and make a swing,0,3.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Cut inside out and make a hamster/cat wheel,1,4.0
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Make a tyre display,2,2.5
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Make into a bookshelf,3,3.5
66dda9feafe6ccb762d9bb32,66dd0f5d2d96edbedcf4a80b,6651eed711d6c89996be3526,2024-09-08T13:45:56.028Z,Coach,Test,4,Tire,Store pins,4,3.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,Flag,0,3.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,1-2 splitter,1,3.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,tunnel,2,3.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,1,Pants,beach wear,3,2.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,Hammer,0,2.8
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,light bulb (glass part),1,3.4
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,wallet for coins,2,3.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,soup bottle,3,2.2
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,2,Bottle,sending messages,4,2.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,3,Tire,Step,0,2.0
66dda9babfb2f8923d85f3ca,66dd0f5d2d96edbedcf4a80b,66b377086f1a90f866ff1137,2024-09-08T13:45:35.144Z,Absent,Practice,3,Tire,Steering wheel,1,3.0
